dates,result
2009-03-05 10:50:00,10.8
2009-03-19 12:10:00,13.4
2009-05-11 13:30:00,10.2
2009-06-03 12:05:00,7.35
2009-07-14 10:50:00,6.75
2009-08-18 11:55:00,5.65
2009-09-03 11:45:00,6.1
2009-10-14 11:20:00,6.2
2009-11-06 11:30:00,6.62
2009-12-10 12:15:00,9.54
2010-01-18 11:40:00,11.7
2010-02-10 13:15:00,11.2
2010-03-11 12:15:00,11.9
2010-04-16 11:55:00,10.4
2010-06-08 12:35:00,5.26
2010-07-02 13:50:00,8.32
2010-08-13 12:55:00,5.73
2010-09-03 13:00:00,7.5
2010-09-30 12:40:00,4.85
2010-10-15 12:10:00,6.49
2010-11-16 12:40:00,8.15
2010-12-07 13:15:00,9.28
2011-01-14 13:50:00,10.9
2011-02-10 11:35:00,7.91
2011-03-14 13:00:00,12.2
2011-04-06 11:50:00,9.0
2011-05-16 12:22:00,7.88
2011-06-02 12:05:00,5.84
2011-07-12 12:35:00,6.48
2011-08-08 11:20:00,6.55
2011-09-02 13:05:00,6.69
2011-10-07 11:10:00,5.1
2011-12-02 12:15:00,6.13
2011-12-09 11:40:00,7.35
2012-01-05 12:45:00,8.81
2012-02-02 11:20:00,9.92
2012-02-28 11:40:00,8.27
2012-04-10 11:40:00,7.1
2012-05-18 14:06:00,12.2
2012-06-12 11:38:00,8.78
2012-07-17 15:01:00,9.85
2012-08-31 12:16:00,7.24
2012-09-10 13:04:00,5.73
2012-10-24 16:28:00,9.5
2012-11-15 09:58:00,7.02
2012-11-22 17:09:00,10.1
2013-01-16 12:02:00,10.7
2013-02-28 14:43:00,13.3
2013-03-13 12:41:00,14.9
2013-04-22 11:35:00,12.5
2013-05-02 11:26:00,11.5
2013-06-17 13:54:00,7.72
2013-07-16 11:00:00,7.68
2013-08-02 11:17:00,1.68
2013-08-23 12:30:00,8.28
2013-09-06 14:25:00,3.95
2013-10-04 12:17:00,6.97
2013-11-04 11:53:00,8.52
2013-11-27 15:05:00,10.3
2014-01-16 11:25:00,11.0
2014-02-10 11:06:00,11.4
2014-03-12 11:45:00,12.8
2014-04-23 13:46:00,12.1
2014-05-13 13:20:00,9.91
2014-06-30 09:51:00,5.67
2014-07-29 14:26:00,4.54
2014-08-12 11:08:00,6.06
2014-09-08 15:04:00,7.85
2014-10-14 12:03:00,8.85
2014-11-10 11:46:00,7.97
2014-12-09 11:08:00,7.33
2015-01-26 11:07:00,10.6
2015-02-18 14:09:00,11.8
2015-03-19 12:55:00,9.68
2015-04-21 12:24:00,13.3
2015-05-12 13:57:00,9.49
2015-06-30 13:31:00,8.81
2015-08-03 12:00:00,7.96
2015-09-01 12:58:00,6.29
2015-09-25 11:45:00,6.82
2015-10-29 14:01:00,9.45
2015-11-20 11:41:00,7.54
2015-12-07 11:48:00,7.56
2016-02-18 11:21:00,9.9
2016-03-09 14:47:00,11.3
2016-04-06 12:52:00,11.7
2016-05-03 11:22:00,7.58
2016-06-22 11:14:00,8.16
2016-07-18 12:00:00,7.23
2016-10-19 14:40:00,7.79
2016-11-15 13:58:00,6.34
2016-12-01 11:51:00,7.93
2016-12-15 10:39:00,6.88
2016-12-29 09:17:00,7.14
2017-01-24 13:11:00,7.61
2017-02-07 13:23:00,10.8
2017-03-15 12:55:00,8.3
2017-04-27 11:27:00,7.85
2017-05-17 13:19:00,4.14
2017-06-20 12:33:00,7.19
2017-07-26 10:47:00,5.72
2017-10-10 13:44:00,8.74
2017-10-20 10:36:00,6.18
2017-11-27 13:24:00,7.99
2017-12-14 13:05:00,11.1
2018-02-01 10:59:00,9.16
2018-02-26 12:00:00,9.39
2018-03-06 13:20:00,12.9
2018-04-27 11:30:00,7.56
2018-05-31 11:02:00,8.0
2018-06-26 12:06:00,8.42
2018-07-26 11:27:00,6.22
2018-08-23 12:10:00,5.92
2018-09-18 13:13:00,7.74
2018-10-05 11:05:00,7.55
2018-11-21 13:06:00,6.97
2018-12-06 13:16:00,8.41
2019-01-10 12:27:00,8.38
2019-02-21 11:28:00,9.15
2019-02-28 12:47:00,10.9
2019-04-29 11:56:00,8.69
2019-05-30 11:09:00,7.18
2019-06-28 10:06:00,5.73
2019-07-04 13:09:00,10.3
2019-10-25 08:26:00,7.45
2019-11-19 11:08:00,8.19
2019-12-02 12:36:00,10.3
2020-01-20 11:06:00,9.41
2020-01-24 11:46:00,11.5
2020-02-18 11:48:00,12.1
2020-03-06 10:09:00,11.4
2021-05-27 11:36:00,10.2
2021-06-03 11:39:00,7.34
2021-07-26 12:30:00,6.97
2021-11-23 10:35:00,9.08
2021-11-30 10:58:00,9.24
2021-12-15 14:37:00,8.9
2022-01-18 11:47:00,10.6
2022-01-25 10:48:00,9.56
2022-01-31 12:13:00,9.82
2022-02-25 12:02:00,11.3
2022-04-25 13:25:00,11.2
2022-04-26 13:10:00,10.8
2022-11-23 12:47:00,10.1
